628344145	20170118	201701	2017	2017.0493	CRM	GANGSTER						CRM			PTY	POLITICIAN									0	051	051	05	1	3.4	3	1	3	4.85564304461942	4	Ballia, Bihar, India	IN	IN34	25.75	84.1667	-2089956	4	Ballia, Bihar, India	IN	IN34	25.75	84.1667	-2089956	4	Ballia, Bihar, India	IN	IN34	25.75	84.1667	-2089956	20170217	http://indianexpress.com/elections/uttar-pradesh-assembly-elections-2017/up-polls-2017-with-his-clout-growing-siddiqui-shines-on-bsps-star-campaigners-list-4529201/
628344146	20170118	201701	2017	2017.0493	CRM	GANGSTER						CRM			PTY	POLITICIAN									0	051	051	05	1	3.4	3	1	3	4.85564304461942	4	Ballia, Bihar, India	IN	IN34	25.75	84.1667	-2089956	4	Rasra, Uttar Pradesh, India	IN	IN36	25.85	83.85	-2109215	4	Rasra, Uttar Pradesh, India	IN	IN36	25.85	83.85	-2109215	20170217	http://indianexpress.com/elections/uttar-pradesh-assembly-elections-2017/up-polls-2017-with-his-clout-growing-siddiqui-shines-on-bsps-star-campaigners-list-4529201/
628344147	20170118	201701	2017	2017.0493	EDU	STUDENT						EDU													0	1712	171	17	4	-9.2	126	19	120	-0.393782734958173	1	China	CH	CH	35	105	CH	0							1	China	CH	CH	35	105	CH	20170217	http://wtop.com/education/2017/02/wisconsin-students-demand-free-tuition-for-black-students/
628344148	20170118	201701	2017	2017.0493	EDU	STUDENT						EDU													0	1712	171	17	4	-9.2	94	20	90	-0.44816623222085	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	0							2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20170217	http://wtop.com/education/2017/02/wisconsin-students-demand-free-tuition-for-black-students/
628344149	20170118	201701	2017	2017.0493	EDU	STUDENT						EDU													0	173	173	17	4	-5.0	126	19	120	-0.393782734958173	1	China	CH	CH	35	105	CH	0							1	China	CH	CH	35	105	CH	20170217	http://wtop.com/education/2017/02/wisconsin-students-demand-free-tuition-for-black-students/
628344150	20170118	201701	2017	2017.0493	EDU	STUDENT						EDU													0	173	173	17	4	-5.0	94	20	90	-0.44816623222085	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	0							2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	20170217	http://wtop.com/education/2017/02/wisconsin-students-demand-free-tuition-for-black-students/
628344151	20170118	201701	2017	2017.0493	FRANCL	NEW CALEDONIA	FRA																		1	173	173	17	4	-5.0	2	1	2	-3.68421052631579	1	New Caledonia	NC	NC	-21.5	165.5	NC	0							1	New Caledonia	NC	NC	-21.5	165.5	NC	20170217	http://www.forbesadvocate.com.au/story/4472958/a-motive-in-lin-murders-revealed-robert-xies-niece-brenda-lin-breaks-her-silence/?cs=4096
628344152	20170118	201701	2017	2017.0493	GOV	PRESIDENT						GOV			LAB	WORKER						LAB			1	036	036	03	1	4.0	2	1	2	3.4965034965035	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	20170217	http://www.kiamaindependent.com.au/story/4469660/kiama-rotary-championing-mental-health/?cs=4115
628344153	20170118	201701	2017	2017.0493	IRQCOP	IRAQ	IRQ					COP													1	190	190	19	4	-10.0	4	1	4	-4.54545454545455	4	Baghdad, Baghdad, Iraq	IZ	IZ07	33.3386	44.3939	-3103581	0							4	Baghdad, Baghdad, Iraq	IZ	IZ07	33.3386	44.3939	-3103581	20170217	http://news.trust.org/item/20170216110033-qb71s/
628344154	20170118	201701	2017	2017.0493	LAB	WORKER						LAB			AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	6	1	6	3.4965034965035	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	4	Kiama, New South Wales, Australia	AS	AS02	-34.6683	150.852	-1581516	20170217	http://www.kiamaindependent.com.au/story/4469660/kiama-rotary-championing-mental-health/?cs=4115
